CustomerKey,Recency,Frequency,Monetary
22251,143,3,5971.33
28071,35,3,5971.33
28154,38,3,5971.33
28030,55,3,5971.33
22976,50,3,5971.33
12030,172,4,5970.23
11671,281,4,5970.23
12418,69,5,5969.719999999999
12198,189,7,5969.7
12285,153,4,5968.25
12221,178,4,5968.25
12395,112,4,5968.25
11925,209,5,5968.23
12254,169,5,5968.23
12219,171,5,5967.23
11688,334,5,5967.23
12886,120,5,5965.219999999999
12265,161,5,5964.219999999999
11307,340,5,5964.219999999999
12711,71,4,5963.24
12094,173,6,5962.5199999999995
28062,48,2,5962.34
28247,30,2,5962.34
28064,69,2,5962.34
27641,77,2,5962.34
22120,316,2,5962.34
22877,96,2,5962.34
28273,23,2,5962.34
28155,41,2,5962.34
28083,20,2,5962.34
11727,255,4,5962.24
16494,29,4,5961.2
16496,20,5,5960.23
15620,38,6,5959.719999999999
11528,329,6,5959.71
11626,282,4,5958.74
12898,126,4,5958.74
12181,308,4,5958.74
11540,299,5,5958.179999999999
11599,216,6,5957.219999999999
14975,71,6,5957.219999999999
11839,216,4,5955.23
11275,367,4,5955.23
11654,265,4,5955.23
12450,149,4,5955.23
13783,128,4,5955.23
12208,273,5,5954.219999999999
11286,359,5,5954.219999999999
11818,349,5,5954.219999999999
11217,334,3,5953.25
11798,217,3,5953.25
11813,200,3,5953.25
11955,200,3,5953.25
12256,151,3,5953.25
12072,308,6,5951.179999999999
12220,169,4,5950.23
12189,303,4,5950.23
12033,185,4,5949.23
16352,44,6,5948.49
12169,302,5,5948.24
11297,328,5,5948.24
11663,333,5,5948.24
11815,324,5,5948.24
11326,328,5,5948.24
11623,263,5,5948.24
12769,158,5,5948.24
11216,343,5,5948.24
14793,84,5,5948.24
11872,203,5,5948.24
12885,111,5,5948.24
13515,18,5,5948.24
13680,161,5,5948.24
11666,341,5,5948.24
11664,327,5,5948.24
12819,77,5,5948.23
13563,159,5,5948.23
12804,52,5,5948.23
12494,84,5,5948.23
12707,276,5,5948.23
13570,17,5,5948.23
11745,255,5,5948.23
12121,169,5,5946.2
12108,190,5,5946.2
11324,343,4,5945.23
12160,312,4,5945.23
13572,36,4,5945.23
12142,318,6,5945.21
12446,142,4,5944.73
12163,316,4,5944.73
11189,343,6,5944.219999999999
11529,344,6,5944.21
12770,150,5,5943.5
15046,28,4,5943.25
13542,42,4,5943.24
12774,141,5,5943.23
11267,372,5,5943.23
13821,126,5,5940.54
12780,119,5,5940.54
11705,232,5,5940.54
16624,22,4,5938.25
14832,65,4,5938.24
12153,316,5,5938.23
11302,346,5,5938.19
12373,150,5,5937.73
12152,313,5,5937.73
12058,345,4,5936.2
12200,311,4,5935.55
13567,23,4,5935.55
11525,326,4,5935.55
12052,339,4,5935.55
12452,167,4,5935.55
11617,282,4,5935.55
12075,173,3,5933.26
16629,35,3,5933.26
12023,103,3,5933.26
11933,201,3,5933.26
12762,18,3,5933.26
11630,262,3,5933.26
13679,166,3,5933.26
11831,338,3,5933.25
12116,298,3,5933.25
12188,310,3,5933.25
13678,145,3,5933.25
11290,352,3,5933.25
12523,81,3,5933.25
12709,265,3,5933.25
12178,318,3,5933.25
12841,27,3,5933.25
13846,120,3,5933.25
11816,328,3,5933.25
16636,35,4,5932.74
11601,221,6,5932.219999999999
13564,41,6,5932.219999999999
12059,326,4,5930.23
16656,27,4,5930.23
11515,269,4,5930.23
11629,271,4,5930.23
12882,125,4,5930.23
12172,302,4,5930.23
14159,93,4,5930.23
11319,324,4,5930.23
12180,194,4,5930.23
12109,185,4,5930.23
11665,334,4,5930.23
12155,294,4,5930.23
12112,302,4,5930.23
11830,349,4,5930.23
11809,218,4,5929.23
12173,315,4,5929.23
12761,158,4,5929.23
12474,126,3,5928.25
13772,116,3,5928.25
26057,175,7,5927.51
12485,113,6,5923.49
12280,154,5,5923.23
13504,27,5,5923.23
12618,61,5,5923.23
11873,222,5,5923.23
14777,83,5,5923.23
11837,328,5,5923.23
13543,21,5,5923.23
12913,82,4,5922.53
12817,67,4,5922.53
13552,29,4,5922.53
11298,327,5,5922.23
11606,200,5,5922.23
11266,359,5,5922.23
11799,219,5,5921.19
11281,368,5,5921.19
12435,169,3,5920.24
12156,316,3,5920.24
11534,334,4,5919.73
12520,94,4,5919.73
11535,305,6,5919.21
16347,23,5,5918.5
13546,33,4,5918.24
12614,85,4,5918.24
16348,22,4,5918.24
13513,41,4,5918.24
13845,112,4,5917.24
12901,136,4,5917.24
15087,18,4,5917.24
16616,40,5,5915.54
11327,347,5,5915.54
11536,299,5,5915.54
12448,167,5,5915.54
11742,237,5,5915.54
12830,18,5,5915.54
12749,72,5,5915.54
11516,212,5,5915.54
12904,135,5,5915.53
11777,206,5,5915.53
11775,225,4,5913.25
12440,192,4,5913.25
11625,266,4,5913.25
12772,147,4,5913.24
14792,78,4,5913.24
12082,295,4,5913.24
12186,312,4,5913.24
12027,172,4,5913.24
15668,23,4,5913.24
11607,218,4,5913.24
12179,190,4,5913.24
13661,161,4,5913.24
12016,227,4,5913.24
11772,244,4,5913.24
12162,295,4,5913.24
14831,62,5,5912.73
11945,108,4,5910.55
14165,98,4,5910.55
12025,215,4,5910.55
11954,210,4,5910.55
13767,32,5,5910.219999999999
13537,23,5,5910.219999999999
11227,338,5,5910.219999999999
11292,379,5,5910.219999999999
11708,231,4,5908.5
13820,112,3,5908.26
12170,312,3,5908.26
12164,319,3,5908.26
12881,128,3,5908.26
12120,169,3,5908.26
16639,26,3,5908.25
12820,77,3,5908.25
12211,183,3,5908.25
11834,335,3,5908.25
14776,99,3,5908.25
12206,312,3,5908.25
12104,312,3,5908.25
12756,162,3,5908.25
12771,160,3,5908.25
12187,309,3,5908.25
13548,18,3,5908.25
13545,33,3,5908.25
15619,27,3,5908.25
11593,209,3,5908.25
12480,111,3,5908.25
12773,158,3,5908.25
16661,36,3,5908.25
12209,268,3,5908.25
12549,85,3,5908.25
11278,376,3,5908.25
13538,41,3,5908.25
12423,57,3,5908.25
15925,148,4,5905.8099999999995
11289,363,5,5905.48
11690,263,4,5904.23
12362,268,4,5904.23
14700,91,4,5904.23
16350,22,4,5903.19
12102,320,4,5903.19
15081,25,3,5900.55
16657,39,3,5900.55
11825,336,3,5900.55
12884,120,3,5900.55
14720,81,3,5900.55
11678,343,3,5900.55
16631,23,3,5900.55
11885,344,3,5900.55
16637,36,3,5900.55
11812,210,3,5900.55
12096,178,3,5900.55
11774,215,3,5900.55
12777,162,3,5900.55
13666,40,3,5900.55
12442,165,3,5900.55
12212,191,2,5898.26
11624,265,2,5898.26
15669,30,2,5898.26
11826,333,2,5898.26
12483,121,2,5898.26
12464,123,2,5898.26
13689,143,2,5898.26
11811,211,2,5898.26
11743,243,2,5898.26
12364,289,2,5898.26
16349,27,2,5898.26
11329,338,2,5898.26
12917,270,2,5898.26
12912,82,2,5898.26
16612,18,2,5898.26
12383,159,2,5898.26
11817,336,2,5898.26
12834,43,2,5898.26
11675,339,2,5898.26
16660,33,2,5898.26
12547,105,2,5898.26
12438,283,2,5898.26
11296,350,4,5897.53
11886,211,4,5897.53
16607,38,4,5897.53
12069,321,4,5897.53
11924,209,5,5897.23
11683,341,5,5897.23
12915,96,5,5896.19
15088,18,5,5896.19
11538,319,3,5895.24
15089,33,3,5895.24
12151,314,3,5895.24
16620,42,3,5895.24
11591,236,3,5895.24
12190,316,5,5890.53
11274,324,4,5888.24
11937,196,4,5888.24
12522,95,4,5888.24
12561,93,4,5888.24
12110,171,4,5888.24
15083,46,4,5888.24
11522,347,4,5888.24
13847,134,4,5888.24
12849,23,4,5888.24
12717,69,3,5883.25
12255,178,3,5883.25
12866,31,3,5883.25
12184,302,3,5875.55
14705,78,3,5875.55
12883,113,3,5875.55
12441,176,3,5875.55
11531,340,3,5875.55
11592,247,3,5875.55
11628,289,3,5875.55
12468,119,3,5875.55
11303,325,3,5875.55
12207,278,3,5875.55
11317,330,2,5873.26
11291,360,2,5873.26
11983,327,2,5873.26
11611,199,2,5873.26
11129,370,2,5873.26
11779,205,2,5873.26
12076,305,2,5873.26
11956,227,2,5873.26
12267,151,2,5873.26
16658,31,2,5873.26
11696,260,2,5873.26
16659,36,2,5873.26
12174,298,2,5873.26
14794,63,2,5873.26
12217,191,2,5873.26
16351,42,2,5873.26
11537,296,2,5873.26
12290,163,2,5873.26
11778,199,2,5873.26
13687,139,2,5873.26
26018,192,4,5869.04
26041,180,6,5860.98
26114,161,5,5853.03
25990,187,4,5847.04
26096,153,4,5843.54
16393,91,7,5841.3724999999995
26056,188,3,5838.05
26061,189,3,5838.05
26058,183,3,5838.05
11380,345,6,5837.91
12123,55,12,5837.8382
26066,180,6,5832.0199999999995
12133,44,10,5830.6796
26091,167,5,5828.03
25872,204,3,5819.05
25980,189,3,5819.05
25982,179,3,5819.05
25962,191,3,5819.05
25924,174,3,5819.05
25974,178,3,5819.05
26090,144,3,5819.05
19997,76,3,5814.98
25978,177,3,5813.05
25943,186,5,5808.03
19844,67,7,5807.929999999999
25975,182,5,5807.03
16566,47,7,5806.3525
18005,56,7,5804.8724999999995
17976,80,5,5801.3825
26107,147,5,5800.33
25868,223,4,5798.04
26089,146,4,5798.04
26012,193,3,5794.05
26111,145,3,5794.05
26083,140,3,5794.05
26112,155,3,5794.05
26060,187,3,5794.05
26116,141,3,5794.05
26098,157,3,5793.05
25973,189,3,5793.05
25901,223,3,5793.049999999999
17986,54,7,5790.862499999999
16392,105,5,5786.3825
17983,98,8,5784.362499999999
25867,199,2,5784.0599999999995
26055,190,2,5784.0599999999995
25979,186,2,5784.0599999999995
25972,177,5,5780.99
18133,127,5,5780.4675
25903,223,4,5773.04
26097,145,4,5773.04
20034,53,5,5769.959999999999
16426,73,7,5768.362499999999
26082,151,3,5768.05
26106,164,3,5768.05
26070,171,3,5768.05
26011,169,3,5768.05
26075,189,3,5768.05
26084,153,3,5768.049999999999
19830,74,7,5765.919999999999
18139,128,9,5764.4275
14214,163,7,5759.868199999999
26110,158,2,5759.0599999999995
25976,174,2,5759.0599999999995
25891,216,2,5759.0599999999995
26042,169,2,5759.0599999999995
11332,373,3,5754.969999999999
17964,78,7,5750.362499999999
20182,70,3,5749.969999999999
11338,380,5,5744.95
11335,375,4,5744.25
14219,140,8,5744.219599999999
15924,167,6,5744.0025
18130,158,6,5743.9675
18140,121,8,5741.407499999999
18125,165,4,5739.4974999999995
16424,101,4,5738.3825
18134,122,6,5732.4675
11395,328,3,5729.969999999999
13967,17,8,5721.9082
12287,233,10,5720.368199999999
16425,104,4,5718.6925
13108,31,9,5718.6596
13112,33,9,5717.888199999999
13010,94,8,5716.5196
14236,80,7,5710.2296
19855,54,4,5709.959999999999
13111,39,8,5707.1996
18019,48,5,5706.3825
13106,62,7,5697.5196
14220,147,9,5696.1896
20035,65,2,5694.98
12998,131,6,5694.8982
14064,148,8,5694.2096
12608,111,8,5689.878199999999
14234,114,6,5687.719599999999
12271,241,7,5683.1795999999995
13109,36,7,5682.8982
14235,92,8,5682.1996
12460,209,6,5678.908199999999
14063,165,5,5676.249599999999
12873,89,5,5676.2396
13007,86,5,5671.2396
13118,22,6,5669.8982
12277,234,8,5666.5196
13517,73,9,5666.378199999999
12859,90,6,5666.219599999999
14215,167,8,5665.888199999999
12473,198,7,5665.219599999999
12615,86,5,5663.2296
14211,162,7,5662.8982
12264,234,7,5662.8982
14230,110,7,5661.8982
12612,132,6,5657.9082
14226,130,6,5656.2396
14261,59,5,5653.918199999999
14216,164,5,5653.918199999999
14262,38,6,5652.5396
14058,164,7,5652.5196
12486,192,7,5652.3982
14218,149,9,5651.878199999999
13050,69,5,5651.249599999999
13107,54,6,5650.8982
14050,163,5,5650.2396
12599,157,8,5649.2096
13134,37,5,5648.918199999999
14263,34,5,5647.928199999999
14062,151,5,5647.918199999999
13049,71,6,5647.219599999999
12289,237,8,5645.8582
14046,151,5,5645.2396
13957,24,5,5645.2396
14047,154,5,5643.5396
14238,86,7,5642.8982
12991,119,7,5641.8982
13554,73,4,5641.2496
12874,101,5,5638.5396
12609,115,7,5636.8982
12560,150,7,5636.8982
12394,214,5,5635.9082
12559,149,6,5633.9082
12623,101,7,5630.2082
12284,238,5,5625.2496
13551,75,5,5622.918199999999
14210,139,5,5621.2396
14224,165,5,5621.218199999999
14070,155,4,5618.928199999999
12459,212,5,5618.5396
14071,167,5,5617.9182
14065,157,4,5608.5496
14051,155,6,5606.9082
12382,222,3,5606.259599999999
14225,141,5,5603.918199999999
13553,57,4,5603.2396
13105,74,8,5585.4482
13110,40,3,5583.9382
12283,248,6,5582.908199999999
13038,88,3,5581.259599999999
12380,209,5,5570.218199999999
12343,116,4,5567.928199999999
14719,22,10,5512.259999999999
16580,163,9,5429.759999999999
13823,61,5,5393.3099999999995
14714,18,8,5386.28
20429,139,4,5377.75
19592,246,5,5377.23
18739,303,5,5371.74
15931,157,7,5362.29
19557,274,4,5358.24
18701,340,4,5357.74
20241,178,5,5347.23
23486,219,5,5343.23
20216,224,4,5338.74
20249,174,3,5333.25
19563,259,3,5333.25
18722,301,3,5333.25
18721,292,3,5333.25
18702,323,3,5333.25
18729,310,3,5333.25
20211,227,3,5333.25
20264,175,3,5333.25
18468,376,3,5333.25
22998,382,3,5329.25
20284,139,5,5328.23
18700,345,5,5328.23
14300,108,8,5322.7296
23378,243,5,5317.23
23376,286,3,5314.25
20260,198,3,5314.25
18703,291,3,5314.25
18726,316,3,5314.25
20261,168,3,5314.25
18698,360,3,5314.25
19562,241,3,5314.25
19653,223,3,5314.25
19652,218,3,5314.25
19605,204,3,5314.25
18768,261,3,5314.25
20283,148,3,5314.25
19601,216,3,5314.25
18767,269,3,5314.25
20427,148,3,5314.25
23137,296,3,5314.25
19598,211,5,5310.53
18699,348,4,5308.24
19565,231,4,5308.24
19593,231,4,5306.54
20214,203,3,5304.25
18769,287,3,5304.25
14716,36,6,5300.259999999999
14667,87,7,5295.4082
19564,233,4,5293.24
14049,25,9,5290.6795999999995
18723,320,2,5279.26
19620,219,2,5279.26
18467,379,2,5279.26
18697,376,2,5279.26
19631,225,2,5279.26
23592,97,2,5279.26
19616,216,2,5279.26
19615,217,2,5279.26
19599,209,2,5279.26
20215,221,2,5279.26
20236,198,2,5279.26
14276,138,11,5259.3582
12286,271,9,5254.878199999999
11616,274,10,5253.6496
15662,34,8,5253.07
12404,225,8,5251.7096
15657,48,10,5251.34
14012,39,7,5249.9182
15632,95,8,5245.06
11550,304,5,5241.4282
13974,44,7,5237.7296
15133,20,7,5237.7296
14672,60,8,5237.7196
14286,133,7,5234.3982
12526,105,9,5229.3782
14323,112,7,5222.0196
12402,226,6,5218.3982
14264,133,7,5217.7296
15120,69,8,5217.6982
14668,80,7,5216.6896
15130,39,7,5215.3982
15661,42,10,5208.04
14326,93,8,5207.6996
11615,276,7,5205.7096
15653,57,8,5204.06
15121,32,6,5202.7296
12463,222,7,5202.2196
14310,121,9,5200.6596
12619,98,6,5200.4082
14666,96,6,5199.9182
12745,21,6,5199.7196
14277,130,5,5196.7396
15122,31,6,5193.7196
14676,62,5,5188.4082
13973,36,7,5185.6796
15127,41,7,5182.7296
13968,23,9,5181.6996
14681,70,6,5178.3982
15129,42,6,5177.7296
14055,17,6,5177.3982
12281,286,7,5169.3582
15660,20,7,5169.07
12492,162,6,5166.4082
15638,95,7,5162.37
12381,271,6,5161.7296
15652,82,6,5160.08
14275,110,6,5158.3682
14325,88,7,5152.6982
15134,46,5,5151.7096
12742,221,10,5148.3096
14301,115,4,5142.7496
14287,138,4,5141.428199999999
14302,126,5,5140.7296
14308,130,7,5140.3982
12272,281,5,5139.7296
13975,27,5,5138.7182
14279,112,7,5137.7082
15630,123,7,5136.37
12622,74,6,5135.4082
14048,37,5,5123.7396
15631,106,5,5122.39
12391,230,4,5121.4282
14324,120,4,5121.4282
12385,286,4,5118.7496
14673,47,4,5117.7496
12808,18,3,5111.4382
14322,127,3,5111.4382
12282,282,3,5111.4382
14299,131,3,5108.759599999999
11368,44,11,5106.24
13769,53,5,5085.532499999999
11356,75,8,5069.29
13768,66,4,5063.5225
11402,287,10,5059.3296
12384,279,8,5056.5282
12462,250,8,5047.5382
11363,27,5,5035.8099999999995
11930,29,5,5035.8099999999995
11358,61,8,5034.78
11403,231,9,5033.1396
16551,50,7,5032.76
12461,238,9,5030.3396
12292,68,6,5027.8582
11360,23,6,5025.8
12807,186,7,5024.8596
11365,23,7,5024.79
11401,312,6,5020.8696
22201,36,6,5012.2699999999995
11050,56,6,5007.3
16940,19,3,5006.7
16552,59,5,4986.79
16313,382,6,4985.66
11484,290,6,4985.3796
11481,268,6,4978.048199999999
12390,233,7,4977.8596
12299,66,7,4977.3596
11547,170,5,4976.3796
21567,80,5,4973.28
11126,72,8,4972.37
16416,270,4,4971.679999999999
11479,235,9,4970.6096
12397,235,7,4968.0382
11483,179,4,4966.3896
11372,31,5,4965.8099999999995
11929,28,8,4965.78
21569,85,6,4960.16
11359,41,8,4960.07
16400,352,5,4958.28
16429,177,5,4958.28
12806,218,5,4956.048199999999
12738,251,7,4956.0282
21561,138,5,4947.78
11357,77,5,4943.8
15846,30,8,4943.32
12305,77,4,4940.3895999999995
21216,133,5,4935.67
21179,157,5,4935.67
11480,173,7,4935.3596
16549,73,4,4930.679999999999
21556,123,4,4930.679999999999
16415,265,4,4930.679999999999
11416,254,5,4928.0581999999995
21888,103,5,4925.58
16409,248,5,4925.17
21974,55,5,4925.17
21393,122,5,4925.17
21951,61,4,4923.29
16442,172,4,4923.29
11364,19,4,4921.82
21201,152,3,4921.69
21999,77,3,4921.69
16532,115,3,4921.69
22207,18,3,4921.69
21891,88,3,4921.69
21875,78,3,4921.69
16291,358,3,4921.69
21892,78,3,4921.69
16412,270,4,4921.59
21558,130,3,4919.3
21957,47,3,4919.3
16414,231,3,4919.3
15566,38,10,4912.469999999999
11134,72,3,4911.83
21166,158,5,4909.67
21897,102,5,4909.67
22195,42,5,4909.67
13230,250,4,4905.32
22930,18,4,4900.679999999999
16547,105,4,4900.679999999999
21559,119,4,4900.679999999999
21950,49,4,4900.679999999999
21955,53,4,4900.679999999999
21211,151,4,4900.679999999999
15905,41,6,4899.0199999999995
13478,224,5,4898.32
21403,116,3,4895.69
23865,116,4,4891.61
23396,239,4,4891.61
21557,113,2,4886.7
16572,29,2,4886.7
21945,87,2,4886.7
22857,39,2,4886.7
21205,163,2,4886.7
21948,72,2,4886.7
22193,75,2,4886.7
21882,83,2,4886.7
13729,45,5,4883.82
13728,19,6,4879.799999999999
23267,301,5,4862.09
19037,102,3,4858.34
13314,242,6,4854.29
28665,51,4,4852.599999999999
15175,81,7,4850.33
15889,37,6,4848.03
13885,226,5,4844.799999999999
23511,210,3,4843.11
15304,87,8,4843.0
14598,93,8,4839.0
13435,212,5,4838.32
19049,74,6,4838.299999999999
13274,250,6,4837.8099999999995
24284,68,6,4837.34
13299,257,6,4835.299999999999
13019,89,6,4835.29
13898,218,6,4835.29
12193,191,6,4833.03
23583,215,5,4829.39
23385,248,5,4829.39
24235,105,5,4829.39
24310,18,5,4829.39
23868,83,5,4829.39
13713,25,5,4828.3099999999995
24342,34,3,4828.11
23866,96,3,4828.11
23846,109,3,4828.11
23842,118,3,4828.11
23725,218,3,4828.11
23281,297,3,4828.11
23283,272,3,4828.11
23306,279,3,4828.11
23397,212,3,4828.11
23351,243,3,4828.11
23730,194,3,4828.11
28298,373,3,4828.11
23731,194,3,4828.11
15391,73,8,4828.01
28662,189,4,4827.099999999999
18457,38,6,4826.23
12986,196,8,4823.01
28666,28,3,4822.11
17922,101,6,4821.72
16534,84,5,4820.5025
12929,262,4,4820.3099999999995
13380,57,4,4820.3099999999995
13657,222,5,4819.299999999999
13440,161,5,4818.53
12941,286,3,4818.33
24332,40,5,4816.09
12122,217,5,4814.04
16000,40,8,4813.95
11979,251,8,4813.759999999999
15490,61,7,4813.5199999999995
13484,225,5,4813.32
13016,265,5,4813.32
13208,278,5,4813.32
13246,53,5,4813.3099999999995
15850,34,4,4813.04
12060,203,5,4811.54
12177,180,8,4811.5
13425,234,4,4810.3099999999995
13894,212,6,4810.29
12981,264,4,4809.8099999999995
23172,339,5,4809.39
13424,235,5,4807.3099999999995
13329,236,5,4807.3099999999995
23164,336,4,4807.099999999999
13086,107,5,4805.62
13087,84,4,4803.33
12921,86,4,4803.33
13205,268,4,4803.32
14597,85,7,4803.31
23829,194,3,4802.11
23819,186,3,4802.11
23830,147,3,4802.11
23867,78,3,4802.11
23209,336,3,4802.11
13452,228,5,4800.299999999999
12154,175,5,4798.53
13401,54,3,4798.34
13142,84,3,4798.34
13420,255,3,4798.33
13249,177,5,4795.34
12926,285,4,4795.3099999999995
13221,265,4,4795.3099999999995
14478,132,6,4795.01
12935,268,4,4794.3099999999995
13402,77,3,4793.33
15916,40,8,4793.2699999999995
28664,96,2,4793.12
24309,40,2,4793.12
28580,219,2,4793.12
15201,79,7,4793.0199999999995
17915,129,5,4792.73
11942,26,7,4792.29
15876,44,5,4789.0199999999995
13977,205,6,4788.57
17916,108,4,4787.74
13658,205,4,4787.61
16482,328,4,4783.74
15395,62,6,4780.0199999999995
13369,232,4,4778.33
13093,266,4,4778.33
11944,25,9,4776.2699999999995
14436,111,6,4776.01
13896,222,4,4775.63
13565,24,4,4775.63
13978,206,5,4775.299999999999
14459,122,6,4775.009999999999
12710,172,4,4774.04
13450,221,3,4773.33
13063,79,3,4773.33
11835,241,7,4772.3
16431,252,4,4769.4025
13418,153,4,4768.05
16931,218,5,4767.73
13284,196,5,4767.53
13361,67,3,4765.63
13189,275,3,4765.63
13873,215,3,4765.63
19048,57,3,4765.63
14041,130,5,4765.0199999999995
13909,133,6,4764.0199999999995
12918,277,2,4763.34
13887,217,2,4763.34
13287,242,2,4763.34
19036,96,2,4763.34
17909,161,4,4761.74
16514,338,4,4761.74
15906,19,4,4761.03
13088,102,3,4760.32
12950,84,3,4760.32
19073,48,3,4760.32
22904,22,6,4759.9925
13345,189,6,4759.51
21969,48,7,4759.4725
17478,222,4,4758.24
17733,178,4,4758.24
16526,217,4,4758.24
11739,273,6,4758.03
13176,268,4,4753.32
17923,82,3,4752.75
17912,112,3,4752.75
18452,66,3,4752.75
18766,28,3,4752.75
18332,53,3,4752.75
18331,57,3,4752.75
18462,33,3,4752.75
18465,27,3,4752.75
17735,159,3,4752.75
17732,182,3,4752.75
16529,210,3,4752.75
16519,280,3,4752.75
16527,203,3,4752.75
16525,253,3,4752.75
17730,195,5,4752.23
14605,96,6,4750.01
13660,153,6,4750.009999999999
13366,195,4,4749.04
19070,59,3,4748.33
18461,38,4,4748.24
11947,18,6,4747.3
15997,26,5,4746.34
14281,122,7,4746.3
15362,104,5,4745.0199999999995
17736,141,4,4742.74
17370,217,4,4742.74
14118,118,4,4741.34
22197,41,6,4740.9825
13032,284,3,4740.63
13489,204,3,4740.63
12113,227,5,4737.53
13101,180,4,4736.03
12011,30,6,4735.8099999999995
11943,32,7,4734.29
16524,261,3,4733.75
18458,32,3,4733.75
16516,307,3,4733.75
16929,204,3,4733.75
16515,302,3,4733.75
17919,123,3,4733.75
17918,129,3,4733.75
17913,134,3,4733.75
17917,136,3,4733.75
17920,102,3,4733.75
17924,88,3,4733.75
17904,162,3,4733.75
21225,118,7,4732.8625
11984,253,6,4730.32
17728,193,5,4730.03
16520,283,4,4727.74
18463,43,4,4726.04
17927,61,4,4726.04
15187,80,6,4725.32
21968,53,5,4722.8825
17726,225,5,4721.73
13343,174,6,4720.2699999999995
15567,38,6,4720.2699999999995
15363,88,4,4719.04
12114,200,5,4719.0199999999995
11328,282,4,4718.04
14606,90,5,4716.02
17926,53,4,4715.7
21555,124,5,4715.4925
16476,152,5,4715.4925
13908,150,5,4715.33
21944,98,4,4713.8925
26014,63,4,4713.33
23858,327,4,4712.74
12089,209,4,4710.03
13328,191,6,4708.0199999999995
21570,79,6,4705.4825
16559,22,6,4705.4825
25951,109,5,4703.3099999999995
15176,83,5,4703.03
21959,66,5,4702.3925
16533,112,5,4702.3925
21560,121,5,4702.3925
25917,118,4,4699.82
26002,72,5,4699.3099999999995
26004,72,5,4698.8099999999995
18464,28,2,4698.76
16517,298,2,4698.76
17921,102,2,4698.76
17925,83,2,4698.76
16523,283,2,4698.76
16928,210,2,4698.76
16518,294,2,4698.76
