CustomerKey,Frequency,Monetary,total_quantity,Recency,avg_order_amount,Future_Frequency,Future_Monetary,Future_Quantity,Buy,favorite_category_Accessories,favorite_category_Bikes,favorite_category_Clothing,main_region_Australia,main_region_Canada,main_region_Central,main_region_France,main_region_Germany,main_region_Northeast,main_region_Northwest,main_region_Southeast,main_region_Southwest,main_region_United Kingdom
11245,4,5709.959999999999,4,215,1427.4899999999998,5.0,4870.39,5.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11246,3,5704.969999999999,3,189,1901.6566666666665,4.0,4870.36,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11247,8,6542.549999999999,8,117,817.8187499999999,4.0,588.96,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11248,3,38.47,3,17,12.823333333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11249,7,7469.929999999999,7,109,1067.1328571428571,4.0,2420.34,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11250,7,6526.29,7,33,932.3271428571428,4.0,589.96,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11252,3,5920.24,3,186,1973.4133333333332,4.0,765.32,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11253,20,434.21000000000004,20,15,21.710500000000003,10.0,262.4,10.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11255,5,113.96000000000001,5,122,22.792,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11256,2,38.980000000000004,2,107,19.490000000000002,3.0,42.28,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11257,3,5875.55,3,212,1958.5166666666667,3.0,801.83,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11258,4,49.230000000000004,4,16,12.307500000000001,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11259,3,5993.26,3,197,1997.7533333333333,2.0,777.34,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11260,5,81.26,5,38,16.252000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11261,3,5908.25,3,213,1969.4166666666667,1.0,742.35,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11262,24,488.15000000000003,24,29,20.339583333333334,39.0,638.67,39.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11263,5,5973.24,5,215,1194.648,4.0,780.82,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11264,4,2375.95,4,210,593.9875,4.0,806.32,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11265,3,2351.9599999999996,3,209,783.9866666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11266,5,5922.23,5,192,1184.446,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11267,5,5943.23,5,205,1188.646,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11268,2,6.28,2,63,3.14,3.0,91.97,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11270,5,5984.219999999999,5,205,1196.8439999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11271,5,5973.24,5,190,1194.648,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11272,4,5975.23,4,199,1493.8075,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11273,8,273.23,8,69,34.15375,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11274,4,5888.24,4,157,1472.06,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11275,4,5955.23,4,200,1488.8075,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11276,18,274.38,18,5,15.243333333333332,39.0,713.94,39.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11277,38,895.67,38,15,23.570263157894736,27.0,539.32,27.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11278,3,5908.25,3,209,1969.4166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11279,4,44.57,4,39,11.1425,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11280,3,74.98,3,30,24.993333333333336,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11281,5,5921.19,5,201,1184.2379999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11282,6,5998.73,6,210,999.7883333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11283,3,42.28,3,63,14.093333333333334,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11284,5,55.480000000000004,5,90,11.096,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11285,4,125.47,4,4,31.3675,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11286,5,5954.219999999999,5,192,1190.8439999999998,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11287,39,667.13,39,2,17.105897435897436,23.0,499.94,23.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11288,1,2.29,1,148,2.29,3.0,74.98,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11289,5,5905.48,5,196,1181.096,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11290,3,5933.25,3,185,1977.75,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11291,2,5873.26,2,193,2936.63,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11292,5,5910.219999999999,5,212,1182.0439999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11293,5,85.22,5,138,17.044,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11295,5,6058.25,5,203,1211.65,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11296,4,5897.53,4,183,1474.3825,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11297,5,5948.24,5,161,1189.648,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11298,5,5922.23,5,160,1184.446,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11299,4,6015.24,4,157,1503.81,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11300,28,623.62,28,4,22.272142857142857,39.0,876.9,39.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11301,1,2.29,1,52,2.29,4.0,128.97,4.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11302,5,5938.19,5,179,1187.638,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11303,3,5875.55,3,158,1958.5166666666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11304,5,122.21,5,100,24.442,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11305,1,2.29,1,128,2.29,3.0,74.98,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11306,1,2.29,1,31,2.29,2.0,39.99,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11307,5,5964.219999999999,5,173,1192.8439999999998,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11309,2,39.99,2,22,19.995,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11311,3,74.98,3,104,24.993333333333336,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11312,3,42.28,3,59,14.093333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11313,3,42.28,3,85,14.093333333333334,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11314,2,37.29,2,156,18.645,2.0,10.24,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11315,2,39.99,2,72,19.995,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
11316,2,2349.9799999999996,2,200,1174.9899999999998,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11317,2,5873.26,2,163,2936.63,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11319,4,5930.23,4,157,1482.5575,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11320,1,2.29,1,46,2.29,4.0,69.92,4.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11321,2,37.29,2,64,18.645,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11322,4,44.57,4,71,11.1425,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11323,6,6074.54,6,182,1012.4233333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11324,4,5945.23,4,176,1486.3075,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11325,7,6044.2,7,181,863.4571428571428,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11326,5,5948.24,5,161,1189.648,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11327,5,5915.54,5,180,1183.108,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11328,4,4718.04,4,115,1179.51,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11329,2,5898.26,2,171,2949.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11330,34,698.76,34,10,20.551764705882352,23.0,437.59000000000003,23.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11331,41,894.87,41,6,21.82609756097561,17.0,434.44,17.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11332,3,5754.969999999999,3,206,1918.323333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11333,6,8163.3099999999995,6,17,1360.5516666666665,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11334,6,8154.0199999999995,6,4,1359.0033333333333,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11335,4,5744.25,4,208,1436.0625,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11336,5,4441.3796,5,207,888.27592,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11337,8,8161.999999999999,8,12,1020.2499999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11338,5,5744.95,5,213,1148.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11339,3,4379.0782,3,187,1459.6927333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11340,5,4413.0581999999995,5,210,882.6116399999999,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11341,8,8192.0,8,12,1024.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11342,3,48.97,3,19,16.323333333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11343,9,8221.99,9,7,913.5544444444445,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11344,7,8119.8099999999995,7,8,1159.972857142857,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11345,3,4404.0882,3,212,1468.0294000000001,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11346,7,4503.048199999999,7,170,643.2925999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11347,2,13.98,2,137,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11348,3,67.97,3,122,22.656666666666666,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11350,3,38.47,3,176,12.823333333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11351,2,5669.98,2,162,2834.99,3.0,2398.05,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11352,2,13.98,2,91,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11353,4,5684.959999999999,4,162,1421.2399999999998,2.0,2393.06,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11356,4,4277.969999999999,4,57,1069.4924999999998,4.0,791.32,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11357,4,4201.45,4,47,1050.3625,1.0,742.35,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11358,4,4223.46,4,52,1055.865,4.0,811.32,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11359,4,4201.45,4,3,1050.3625,4.0,758.62,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11360,1,3399.99,1,765,3399.99,5.0,1625.81,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11362,2,27.279999999999998,2,124,13.639999999999999,1.0,49.99,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11363,1,3399.99,1,784,3399.99,4.0,1635.8200000000002,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11364,1,3374.99,1,785,3374.99,3.0,1546.83,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11365,1,3374.99,1,792,3374.99,6.0,1649.8,6.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11366,1,49.99,1,37,49.99,2.0,27.279999999999998,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11367,2,58.980000000000004,2,24,29.490000000000002,2.0,27.279999999999998,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11368,1,3374.99,1,768,3374.99,10.0,1731.25,10.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11369,2,58.980000000000004,2,26,29.490000000000002,2.0,59.980000000000004,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11370,2,29.979999999999997,2,18,14.989999999999998,1.0,49.99,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11372,1,3374.99,1,785,3374.99,4.0,1590.82,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11374,3,68.97,3,107,22.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11377,3,83.97,3,153,27.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11378,4,4436.3895999999995,4,167,1109.0973999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11379,4,4426.0581999999995,4,155,1106.5145499999999,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11380,6,5837.91,6,178,972.985,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11381,3,5741.959999999999,3,178,1913.9866666666665,2.0,2419.06,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11382,2,4344.0882,2,165,2172.0441,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11385,2,13.98,2,25,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11387,6,6958.799999999999,6,121,1159.8,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11388,7,6986.749999999999,7,96,998.1071428571428,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11392,1,28.99,1,124,28.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11393,2,13.98,2,15,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11394,5,5742.91,5,179,1148.5819999999999,2.0,2419.06,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11395,3,5729.969999999999,3,161,1909.9899999999998,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11397,3,38.47,3,24,12.823333333333332,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11398,2,5694.98,2,166,2847.49,2.0,2419.06,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11399,2,13.98,2,109,6.99,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11400,8,6967.78,8,12,870.9725,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11401,6,5020.8696,6,145,836.8116,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11402,10,5059.3296,10,120,505.93296,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11403,9,5033.1396,9,64,559.2377333333334,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11404,2,33.98,2,171,16.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11405,1,53.99,1,122,53.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11406,6,4415.0382,6,172,735.8397,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11407,1,53.99,1,38,53.99,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11408,3,34.47,3,148,11.49,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11409,5,4444.0682,5,184,888.81364,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11410,5,4464.0682,5,177,892.81364,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11412,9,7486.9,9,113,831.8777777777777,2.0,2393.06,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11413,4,5750.95,4,159,1437.7375,7.0,1438.8000000000002,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11414,5,5798.959999999999,5,172,1159.792,5.0,1392.81,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11416,5,4928.0581999999995,5,87,985.6116399999999,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11417,8,5105.0282,8,59,638.128525,9.0,6143.43,9.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11419,6,231.75,6,34,38.625,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11420,5,4988.3696,5,16,997.67392,12.0,6212.400000000001,12.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11421,3,7395.969999999999,3,64,2465.3233333333333,1.0,2384.07,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11422,4,5734.969999999999,4,178,1433.7424999999998,6.0,1340.3,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11423,8,7511.91,8,35,938.98875,2.0,2393.06,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11424,2,43.980000000000004,2,101,21.990000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11425,8,5126.0382,8,23,640.754775,7.0,5402.59,7.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11426,1,34.99,1,113,34.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11427,6,7499.94,6,30,1249.99,3.0,2418.05,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11428,6,5778.94,6,140,963.1566666666666,6.0,4175.320000000001,6.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11429,3,4401.3996,3,156,1467.1332,14.0,6066.9800000000005,14.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11430,2,84.98,2,134,42.49,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11431,4,5764.969999999999,4,143,1441.2424999999998,7.0,4148.01,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
11432,7,5685.219599999999,7,89,812.1742285714284,9.0,3644.98,9.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11433,11,10525.5982,11,3,956.8725636363637,1.0,2384.07,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11434,4,70.46000000000001,4,16,17.615000000000002,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11436,4,81.76,4,42,20.44,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11438,1,34.99,1,176,34.99,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11439,12,10070.1096,12,137,839.1758,2.0,2419.06,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
11440,2,78.48,2,126,39.24,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11443,6,5815.94,6,102,969.3233333333333,2.0,2419.06,2.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11444,5,8136.0199999999995,5,59,1627.204,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11445,5,8098.03,5,33,1619.606,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11446,7,8237.01,7,40,1176.7157142857143,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11447,6,8078.0199999999995,6,61,1346.3366666666666,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11448,7,8132.009999999999,7,40,1161.7157142857143,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11449,7,8130.32,7,37,1161.4742857142858,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11450,9,8173.259999999999,9,44,908.1399999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11451,9,8249.49,9,56,916.61,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11452,5,8183.04,5,49,1636.608,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11453,6,8176.98,6,42,1362.83,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11454,4,8089.04,4,43,2022.26,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11455,5,8142.03,5,61,1628.406,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11456,11,8224.46,11,61,747.6781818181818,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11457,10,8211.48,10,60,821.1479999999999,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11458,4,31.92,4,6,7.98,3.0,64.97,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11459,5,8141.33,5,43,1628.266,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11460,6,8137.5199999999995,6,51,1356.2533333333333,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11461,4,8089.04,4,10,2022.26,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11462,5,8116.33,5,6,1623.266,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11463,3,22.93,3,63,7.6433333333333335,1.0,24.99,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11464,7,8128.509999999999,7,30,1161.2157142857143,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11465,4,8158.04,4,18,2039.51,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11466,6,82.24000000000001,6,56,13.706666666666669,1.0,7.95,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11468,2,5694.98,2,184,2847.49,2.0,1264.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11470,2,4344.0882,2,160,2172.0441,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11471,1,53.99,1,75,53.99,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11472,3,5722.2699999999995,3,107,1907.4233333333332,3.0,2443.55,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11473,2,62.980000000000004,2,59,31.490000000000002,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11475,4,69.46,4,99,17.365,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11478,1,53.99,1,103,53.99,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11479,9,4970.6096,9,68,552.2899555555555,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11480,7,4935.3596,7,6,705.0513714285714,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11481,6,4978.048199999999,6,101,829.6746999999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11482,3,5729.969999999999,3,157,1909.9899999999998,2.0,2413.06,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11483,4,4966.3896,4,12,1241.5974,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11484,6,4985.3796,6,123,830.8966,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11485,5,5798.459999999999,5,169,1159.6919999999998,2.0,1249.84,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11488,3,5697.2699999999995,3,181,1899.09,2.0,2393.06,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11489,5,5734.45,5,146,1146.8899999999999,2.0,2393.06,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11490,1,53.99,1,118,53.99,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11491,3,5704.969999999999,3,146,1901.6566666666665,4.0,2453.04,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11492,3,4404.0782,3,162,1468.0260666666666,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11493,3,5729.969999999999,3,161,1909.9899999999998,3.0,1228.83,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11494,3,5729.969999999999,3,176,1909.9899999999998,2.0,1243.84,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11496,6,5798.94,6,179,966.4899999999999,1.0,1214.85,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11498,15,321.57,15,27,21.438,15.0,239.96,15.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11499,6,192.21,6,32,32.035000000000004,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11500,12,279.69,12,7,23.3075,18.0,374.58,18.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11501,10,188.19,10,19,18.819,23.0,684.06,23.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11502,17,500.83,17,20,29.460588235294118,26.0,525.46,26.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11503,2,59.489999999999995,2,66,29.744999999999997,1.0,2.29,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
11504,4,44.57,4,89,11.1425,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11505,27,634.6,27,17,23.503703703703703,9.0,212.17000000000002,9.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11506,25,499.74,25,1,19.9896,11.0,248.86,11.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
